mmsa_code,mmsa_total_pop,mmsa_n_tracts,mmsa_loneliness,mmsa_foodstamp,mmsa_foodinsecu,mmsa_housinsecu,mmsa_shututility,mmsa_lacktrpt,mmsa_emotionspt
12580,2833749,707,34.82961698442593,13.681362816537387,16.135188014181917,13.996185477259983,9.083797894591228,8.489114738108421,24.328959586752394
12620,152640,46,35.002156053459125,16.82097877358491,12.207196671907758,10.284975759958073,8.104586609014675,9.117185534591194,23.70098794549266
12660,65664,24,30.439520894249515,12.3416636208577,11.770435855263159,9.437536549707604,5.3900904605263165,6.519814510233918,19.287880726120857
12700,229436,56,30.397468139263236,10.525102425077147,8.993718073885528,7.9716809916490865,5.556867274534074,5.744401924719747,21.26008908802455
12780,52579,14,32.32147435287853,16.12283040757717,17.864586622035414,13.068455086631547,10.199707107400293,9.579313033720688,24.045012267254986
12860,57875,17,31.790382721382286,11.553579265658747,12.713670842332613,11.094674730021598,6.74089848812095,7.19511879049676,23.32915766738661
12900,37910,10,34.48123186494329,11.947852809285148,18.981986283302557,13.886829332629912,10.114273278818253,9.83509100501187,27.307739382748615
12940,869755,213,35.80707843013263,19.20913441141471,22.212227696305284,17.017412949623743,12.725951331121983,11.566678547407028,28.352552500416788
12980,134011,40,33.71176395967495,19.061524800202967,18.789262075501263,13.81831491444732,10.631180276245981,9.839254986530955,24.164183537172324
13020,103752,27,31.4471615005012,14.262303377284294,14.843009291387155,10.87525927211042,8.178531498187985,7.918614580923742,21.950955162310123
13100,21654,7,28.653371201625564,9.57675718112127,12.144776946522583,8.646610326036761,6.278950771220098,6.590657615221207,19.130285397617072
13180,89032,20,29.851395004043482,12.385194087519094,12.298620720639768,9.890633704735377,5.596878650372899,6.696866295264624,20.914321816874832
13220,114848,30,36.63226525494567,22.094443960713292,19.415217504876008,14.404155057118974,13.035898753134576,10.361489098634717,24.925699185009744
13260,45113,13,32.19351184802607,8.105958371201206,13.025101412009843,9.678529470440894,7.458273668343937,7.104187263094896,21.921947110588967
13340,46098,11,33.76296368606013,11.330595687448481,13.400127988199056,10.528133541585317,7.757280142305523,7.449446830665105,20.810024296064906
13420,46274,14,30.533344858884043,13.85770411029952,17.71830401521373,12.548967022518042,8.671606085490772,10.861280632752734,22.62356182737607
13660,40128,13,33.266666666666666,16.668067185007974,16.38322368421053,11.60284090909091,9.000986842105263,9.188354764752793,22.640465510366827
13740,185147,44,31.194385542298825,8.224704694107926,11.786112116318387,9.293049846878429,6.46119407821893,7.368441832705903,21.97023500245751
13780,246709,68,34.25146305971813,15.388445091180298,15.593253590262211,12.829172425813407,8.361627666603164,8.944279697943733,24.541417216234507
13820,1179346,322,36.33733128360973,14.709173304526406,19.367921712542376,14.185664003608782,10.206571014782769,9.9158941481126,23.93998402504439
13860,18829,6,33.29153433533379,13.314785702905093,14.068564448457167,11.912709118912316,6.661899198045569,8.132842955016198,24.410122683095224
13900,133467,27,28.35274112702016,5.735963946143991,9.16887844935452,7.874282781511534,5.193366150434191,5.742093551214907,19.66833599316685
13940,48253,10,30.51102314881976,11.533908772511552,16.427546473794376,12.941835740782958,8.400445568151202,9.02858475120718,21.262389903218452
13980,172501,45,34.54830174897537,11.861980510257911,13.462662825143042,10.124127976069705,7.060046028718674,8.342662941084399,20.07276595497997
14010,171284,47,33.23223126503352,13.470831484551972,14.030660190093647,11.140463791130518,7.442713271525652,8.065258284486584,23.514109899348455
14020,161426,39,36.607952870045715,9.594553541560838,15.259770421121749,10.445812322674168,8.347767398064747,9.025840942599086,21.803267131688823
14140,99922,29,35.354469486199235,19.174469085886994,17.332066011488962,12.808482616440823,10.866115570144713,9.55070354876804,22.10683733311983
14180,40361,14,36.31859963826466,19.15604915636382,26.24647803572756,19.810537399965316,15.319612992740515,13.254188449245557,31.510334233542277
14220,45514,13,34.13278771367052,24.82918662389594,26.634233422683124,18.52315551258953,14.268018631629827,13.062752120226746,29.294821373643273
14260,771602,193,28.664286510403027,8.315476502134521,12.13194704005433,10.026974657919498,6.478461693982131,7.23337951430919,18.85861013838741
14380,54540,13,34.33155482214889,13.475817748441512,15.834482948294829,11.091246791345801,7.899724972497249,10.190286028602861,19.77046387972131
14460,4911060,1108,34.040237647269635,13.70889025994388,12.664647896788065,11.228184098748539,7.18194078264163,7.839268711846322,22.85032880885186
