outcome,model,fold,cv_strategy,n_train,n_test,rmse,mae,r2_oos,r2_insample
stroke,Covariates Only,5,County-Blocked (10-fold),54115,6013,0.47906164117827665,0.3402617458576352,0.7666702216486578,0.7845778301432518
stroke,Covariates Only,6,County-Blocked (10-fold),54115,6013,0.4699844099865561,0.32686790295024704,0.7699079457905227,0.7841737743392918
stroke,Covariates Only,7,County-Blocked (10-fold),54115,6013,0.47404177322738184,0.3321089476178776,0.8013925151703885,0.7804535340659566
stroke,Covariates Only,8,County-Blocked (10-fold),54116,6012,0.4804151381165949,0.3369759127892246,0.80546737225596,0.7797011372737024
stroke,Covariates Only,9,County-Blocked (10-fold),54116,6012,0.4663966488713192,0.33091930732556835,0.7676520084644317,0.784070821419965
diabetes,HRSN + Covariates,0,State-Blocked (LOSO),58701,1427,0.3991518881295836,0.2995250879393271,0.9040880968725873,0.8718735330414975
diabetes,HRSN + Covariates,1,State-Blocked (LOSO),59955,173,0.36485216724369174,0.26350319361407726,0.7072203232017531,0.8757733003743566
diabetes,HRSN + Covariates,2,State-Blocked (LOSO),58398,1730,0.40137353969876094,0.308334927455127,0.8088399388603531,0.8770081762798566
diabetes,HRSN + Covariates,3,State-Blocked (LOSO),59309,819,0.29055067327996403,0.22470481717016927,0.9210909717421267,0.8746069780539784
diabetes,HRSN + Covariates,4,State-Blocked (LOSO),51108,9020,0.571977745529871,0.5000707486993761,0.42156980837063396,0.8877330387338316
diabetes,HRSN + Covariates,5,State-Blocked (LOSO),59256,872,0.38317273403920726,0.31553564557854236,0.7463080248895999,0.8762742532976635
diabetes,HRSN + Covariates,6,State-Blocked (LOSO),59872,256,0.3444559323836162,0.26888478848354846,0.7600804393290592,0.8759262504626485
diabetes,HRSN + Covariates,7,State-Blocked (LOSO),59925,203,0.8122639023000547,0.7317955558396781,0.40702154161997917,0.8769384155650102
diabetes,HRSN + Covariates,8,State-Blocked (LOSO),57349,2779,0.420208422840805,0.34203294912871096,0.8524550931355314,0.875887337576527
diabetes,HRSN + Covariates,9,State-Blocked (LOSO),59712,416,0.6651102162073856,0.5508611366997378,0.31796877678689117,0.8779479237344304
diabetes,HRSN + Covariates,10,State-Blocked (LOSO),59676,452,0.2968108896317032,0.2231688335625004,0.7399485146011562,0.8757878626673806
diabetes,HRSN + Covariates,11,State-Blocked (LOSO),56872,3256,0.35981257745376627,0.26758127124090086,0.868617333903348,0.8755832986041281
diabetes,HRSN + Covariates,12,State-Blocked (LOSO),58447,1681,0.3251193383276012,0.2515241324879584,0.8736112541644266,0.8753164468264353
diabetes,HRSN + Covariates,13,State-Blocked (LOSO),59236,892,0.24075356776825504,0.17675064882349542,0.8435577094000171,0.8758083579290172
diabetes,HRSN + Covariates,14,State-Blocked (LOSO),59313,815,0.24891015423632085,0.18183434683002173,0.8784442921559812,0.8756489859909034
diabetes,HRSN + Covariates,15,State-Blocked (LOSO),58766,1362,0.3395615480099736,0.25874381724107837,0.9300279857767304,0.8708675388123951
diabetes,HRSN + Covariates,16,State-Blocked (LOSO),59728,400,0.3780849479643743,0.3076041468247103,0.6473702086256853,0.8762412020593697
diabetes,HRSN + Covariates,17,State-Blocked (LOSO),58673,1455,0.296507748405741,0.23071022094634877,0.8952423399015436,0.8752755516774
diabetes,HRSN + Covariates,18,State-Blocked (LOSO),58541,1587,0.2693130749156285,0.21704326009840824,0.8704562914857099,0.8742910370123647
diabetes,HRSN + Covariates,19,State-Blocked (LOSO),57247,2881,0.5328328871700458,0.4397382352691212,0.7363901894768625,0.8817661460329835
diabetes,HRSN + Covariates,20,State-Blocked (LOSO),58631,1497,0.2565115894621386,0.19282315956590304,0.8410156233746605,0.8751358658848059
diabetes,HRSN + Covariates,21,State-Blocked (LOSO),59259,869,0.7800152785969787,0.673310051406573,0.6020050647475768,0.8787412929020998
diabetes,HRSN + Covariates,22,State-Blocked (LOSO),58482,1646,0.3854721433337342,0.3191797781057443,0.8360293526522272,0.8763258013138129
diabetes,HRSN + Covariates,23,State-Blocked (LOSO),59813,315,0.38209409015502444,0.2651591477025905,0.6780818599128181,0.8760300154827176
diabetes,HRSN + Covariates,24,State-Blocked (LOSO),59581,547,0.3609913638661444,0.28984502380339816,0.720520490575777,0.8761976858418452
diabetes,HRSN + Covariates,25,State-Blocked (LOSO),59360,768,0.2737724944208298,0.22509667546807352,0.8671665150465485,0.8757401120321944
diabetes,HRSN + Covariates,26,State-Blocked (LOSO),59781,347,0.37268941863419136,0.33011952721254395,0.2686362063480181,0.8759829194204017
diabetes,HRSN + Covariates,27,State-Blocked (LOSO),57968,2160,0.27353895093701375,0.21437286673395195,0.8825920821757619,0.8747828706498078
diabetes,HRSN + Covariates,28,State-Blocked (LOSO),59531,597,0.41130780886432816,0.3130296619844923,0.8157612841225226,0.8760607055674526
diabetes,HRSN + Covariates,29,State-Blocked (LOSO),54903,5225,0.38126261743185397,0.2951297252261053,0.807147384648625,0.8783352802866519
diabetes,HRSN + Covariates,30,State-Blocked (LOSO),57490,2638,0.3156608994167071,0.22241127875051814,0.898763805340256,0.8745583680672135
diabetes,HRSN + Covariates,31,State-Blocked (LOSO),59900,228,0.38884584170381514,0.24353119801738737,0.6965975738374186,0.8759228271999222
diabetes,HRSN + Covariates,32,State-Blocked (LOSO),56979,3149,0.37468896001166446,0.29621191303922,0.8803430679352061,0.8737294908555936
diabetes,HRSN + Covariates,33,State-Blocked (LOSO),58938,1190,0.3225601652348506,0.24236562751999924,0.8658254578602531,0.8756434804368105
diabetes,HRSN + Covariates,34,State-Blocked (LOSO),59882,246,0.32671315695047265,0.2645601689577805,0.7296400088641399,0.8758755321173558
diabetes,HRSN + Covariates,35,State-Blocked (LOSO),58827,1301,0.3371346594568701,0.2510715618097588,0.9101651870951226,0.8735143998277441
diabetes,HRSN + Covariates,36,State-Blocked (LOSO),59424,704,0.512350527496688,0.43256377326744855,0.12288602714282748,0.8767537881320087
diabetes,HRSN + Covariates,37,State-Blocked (LOSO),57971,2157,0.4056931140314964,0.3353111580094088,0.8361059723882436,0.8768384980424383
diabetes,HRSN + Covariates,38,State-Blocked (LOSO),59583,545,0.44531413306628814,0.3800078103779892,0.708708705885778,0.8754438635291004
diabetes,HRSN + Covariates,39,State-Blocked (LOSO),58605,1523,0.27078779064276787,0.18792521843603371,0.8986375486965805,0.8751879204238973
diabetes,SVI + Covariates,0,State-Blocked (LOSO),58701,1427,0.7031118316783411,0.5130947582352678,0.7023917645819613,0.7622578503246071
diabetes,SVI + Covariates,1,State-Blocked (LOSO),59955,173,0.4939847980909447,0.4029221053483285,0.46329673829591345,0.7647994659334956
diabetes,SVI + Covariates,2,State-Blocked (LOSO),58398,1730,0.5252206049973336,0.40593754955627115,0.6726719713221772,0.7666797813884024
diabetes,SVI + Covariates,3,State-Blocked (LOSO),59309,819,0.47705736960780165,0.35753043535139684,0.7872722525658873,0.7635675697005806
diabetes,SVI + Covariates,4,State-Blocked (LOSO),51108,9020,0.4269520664774181,0.3225944154830917,0.6777069578515751,0.7692953517486236
diabetes,SVI + Covariates,5,State-Blocked (LOSO),59256,872,0.49326200999528935,0.3917440365378472,0.579590161746459,0.7653438466049551
diabetes,SVI + Covariates,6,State-Blocked (LOSO),59872,256,0.3899171302112062,0.3031098834102751,0.6925723319322026,0.7647972601486153
diabetes,SVI + Covariates,7,State-Blocked (LOSO),59925,203,0.8333869448742475,0.6699665001631215,0.37577954491590937,0.7652201217063597
diabetes,SVI + Covariates,8,State-Blocked (LOSO),57349,2779,0.5347488449581076,0.4004733957255368,0.7610569371840394,0.7637072848473885
diabetes,SVI + Covariates,9,State-Blocked (LOSO),59712,416,0.5264636638690157,0.3786148441382219,0.5726794061138484,0.7655051748739274
diabetes,SVI + Covariates,10,State-Blocked (LOSO),59676,452,0.43960693650461946,0.33209419062279066,0.4295353331470424,0.7650505602614149
diabetes,SVI + Covariates,11,State-Blocked (LOSO),56872,3256,0.4142460294133465,0.2981583238040693,0.8258585730909704,0.7610983720647375
diabetes,SVI + Covariates,12,State-Blocked (LOSO),58447,1681,0.5442015289286672,0.42209749313179,0.6458866379128905,0.7666340893140603
diabetes,SVI + Covariates,13,State-Blocked (LOSO),59236,892,0.3420896020963759,0.24186481376043076,0.6841444950287183,0.7649995897660496
diabetes,SVI + Covariates,14,State-Blocked (LOSO),59313,815,0.41838972248929557,0.30685269203944504,0.6565589965374498,0.76537205833396
diabetes,SVI + Covariates,15,State-Blocked (LOSO),58766,1362,0.6465443417520933,0.48472833243026325,0.7463213038806009,0.7601279686440534
diabetes,SVI + Covariates,16,State-Blocked (LOSO),59728,400,0.3338249764485071,0.26065052589507326,0.7250980133018845,0.7647266300622468
diabetes,SVI + Covariates,17,State-Blocked (LOSO),58673,1455,0.416668680304328,0.3175294672201,0.7931310025722531,0.7640567447729181
diabetes,SVI + Covariates,18,State-Blocked (LOSO),58541,1587,0.4344826228562582,0.33611948652194784,0.6628320607142306,0.7634889591368869
diabetes,SVI + Covariates,19,State-Blocked (LOSO),57247,2881,0.4518228800537413,0.3252754574139666,0.8104534152905017,0.76206304315764
diabetes,SVI + Covariates,20,State-Blocked (LOSO),58631,1497,0.42267167984006326,0.3056705957649717,0.5683350718629008,0.7649604303320816
diabetes,SVI + Covariates,21,State-Blocked (LOSO),59259,869,0.6294729856558217,0.46596151483029263,0.7408056563192447,0.7614466462769682
diabetes,SVI + Covariates,22,State-Blocked (LOSO),58482,1646,0.4270852332786175,0.3135145167080711,0.7987160134274965,0.7637337098783328
diabetes,SVI + Covariates,23,State-Blocked (LOSO),59813,315,0.46571318293282027,0.36856549307538555,0.5217644328227269,0.7649906516719556
diabetes,SVI + Covariates,24,State-Blocked (LOSO),59581,547,0.3472770000750109,0.252562145678999,0.7413524373365964,0.7645133709884855
diabetes,SVI + Covariates,25,State-Blocked (LOSO),59360,768,0.45754837115191815,0.3728169473084823,0.6289760300598721,0.7656055062936846
diabetes,SVI + Covariates,26,State-Blocked (LOSO),59781,347,0.4014403343402183,0.32168794541358153,0.15144236961441526,0.7646314266273835
diabetes,SVI + Covariates,27,State-Blocked (LOSO),57968,2160,0.4503408840125941,0.34622428336163846,0.6817695125072889,0.7652395444909241
diabetes,SVI + Covariates,28,State-Blocked (LOSO),59531,597,0.5904685839070976,0.45058541948833924,0.6203000151625746,0.7656920812276609
diabetes,SVI + Covariates,29,State-Blocked (LOSO),54903,5225,0.5113053838457339,0.3982927833149125,0.6531531024689696,0.7701989542981318
diabetes,SVI + Covariates,30,State-Blocked (LOSO),57490,2638,0.4939684856900672,0.3662418703729685,0.7520907576098637,0.76514185683567
diabetes,SVI + Covariates,31,State-Blocked (LOSO),59900,228,0.4482952900513111,0.31186658911463244,0.5967331866734783,0.7647758377137497
diabetes,SVI + Covariates,32,State-Blocked (LOSO),56979,3149,0.5890156065767662,0.448270404121864,0.7043011241239554,0.7656400910334984
diabetes,SVI + Covariates,33,State-Blocked (LOSO),58938,1190,0.454271464504698,0.3417705535831999,0.7338787404686351,0.7647574122367834
diabetes,SVI + Covariates,34,State-Blocked (LOSO),59882,246,0.40252424689304317,0.3134374215072081,0.5896133094656313,0.7648527964902908
diabetes,SVI + Covariates,35,State-Blocked (LOSO),58827,1301,0.5497164927250294,0.40601172703992633,0.7611554170551437,0.7624978835474308
diabetes,SVI + Covariates,36,State-Blocked (LOSO),59424,704,0.46933087066787144,0.3501920013298249,0.2639964708790078,0.7637327683268853
diabetes,SVI + Covariates,37,State-Blocked (LOSO),57971,2157,0.5148580480142655,0.3941981564453915,0.7360371146862423,0.7655574062012933
diabetes,SVI + Covariates,38,State-Blocked (LOSO),59583,545,0.9094483522352546,0.8036754446461446,-0.21492824407924327,0.7683582320903367
diabetes,SVI + Covariates,39,State-Blocked (LOSO),58605,1523,0.4007506070400947,0.2661308313702607,0.777992664346713,0.7643190551796621
diabetes,HRSN + SVI + Covariates,0,State-Blocked (LOSO),58701,1427,0.4097585476079602,0.3086109421275195,0.8989230389389418,0.87576268178717
diabetes,HRSN + SVI + Covariates,1,State-Blocked (LOSO),59955,173,0.31647932597130224,0.23545796450357895,0.7797084917889836,0.8791753764757526
diabetes,HRSN + SVI + Covariates,2,State-Blocked (LOSO),58398,1730,0.3806361547815521,0.2967785847372025,0.8280826300222096,0.8801084223033286
diabetes,HRSN + SVI + Covariates,3,State-Blocked (LOSO),59309,819,0.3009507711975765,0.23323806628471386,0.9153408616385781,0.8782313243615332
diabetes,HRSN + SVI + Covariates,4,State-Blocked (LOSO),51108,9020,0.5741628943035041,0.49476498327404955,0.4171417675809791,0.8912448835239948
diabetes,HRSN + SVI + Covariates,5,State-Blocked (LOSO),59256,872,0.37623708261639377,0.30858092694761935,0.7554088548227241,0.8797193680571632
diabetes,HRSN + SVI + Covariates,6,State-Blocked (LOSO),59872,256,0.3260517660507525,0.2597127009343869,0.7850331791435209,0.8793684824770884
diabetes,HRSN + SVI + Covariates,7,State-Blocked (LOSO),59925,203,0.7941463248894989,0.7071163605887637,0.4331793404936968,0.8803502988612139
diabetes,HRSN + SVI + Covariates,8,State-Blocked (LOSO),57349,2779,0.401777244989702,0.3206071581370628,0.8651144619010267,0.878919490014763
diabetes,HRSN + SVI + Covariates,9,State-Blocked (LOSO),59712,416,0.732258258535416,0.6384014546459729,0.17330449467091325,0.8818963961573403
diabetes,HRSN + SVI + Covariates,10,State-Blocked (LOSO),59676,452,0.30342950658197626,0.232906488898832,0.7282213736565084,0.8793180462367539
diabetes,HRSN + SVI + Covariates,11,State-Blocked (LOSO),56872,3256,0.3491952080234373,0.25905431402593454,0.8762566296396614,0.8788623457104339
diabetes,HRSN + SVI + Covariates,12,State-Blocked (LOSO),58447,1681,0.3379454726489893,0.2700382099960078,0.8634423404171254,0.8791152362881346
diabetes,HRSN + SVI + Covariates,13,State-Blocked (LOSO),59236,892,0.23518985841039605,0.17178859767485635,0.8507047865506701,0.8792795899421846
diabetes,HRSN + SVI + Covariates,14,State-Blocked (LOSO),59313,815,0.24939240764880208,0.18325918904592925,0.8779728172764212,0.87916437844696
diabetes,HRSN + SVI + Covariates,15,State-Blocked (LOSO),58766,1362,0.3413953893504841,0.2609196124515977,0.9292701610462979,0.8745845705283779
diabetes,HRSN + SVI + Covariates,16,State-Blocked (LOSO),59728,400,0.4022651269245188,0.3375362417222486,0.6008234748478916,0.8798432465301461
diabetes,HRSN + SVI + Covariates,17,State-Blocked (LOSO),58673,1455,0.2938850059404492,0.2264883299997358,0.8970873993440266,0.878797804367972
diabetes,HRSN + SVI + Covariates,18,State-Blocked (LOSO),58541,1587,0.27587688893672413,0.21907685999492582,0.8640647506444217,0.8779461216458763
diabetes,HRSN + SVI + Covariates,19,State-Blocked (LOSO),57247,2881,0.5216344926715517,0.4231060525561014,0.7473541745751784,0.8849321816707082
diabetes,HRSN + SVI + Covariates,20,State-Blocked (LOSO),58631,1497,0.2627129250809188,0.202961034129077,0.8332356002125585,0.8787624101834631
diabetes,HRSN + SVI + Covariates,21,State-Blocked (LOSO),59259,869,0.8136774424760982,0.7060848312491219,0.5669122708812945,0.882865205201506
diabetes,HRSN + SVI + Covariates,22,State-Blocked (LOSO),58482,1646,0.37129572453048193,0.30288776246057275,0.847868197594936,0.8796309206590526
diabetes,HRSN + SVI + Covariates,23,State-Blocked (LOSO),59813,315,0.3440789597300342,0.2373015847284831,0.7389515962805799,0.8793825697745276
diabetes,HRSN + SVI + Covariates,24,State-Blocked (LOSO),59581,547,0.36585971021586033,0.2886588502210227,0.7129315133054609,0.879735564724018
diabetes,HRSN + SVI + Covariates,25,State-Blocked (LOSO),59360,768,0.2610230612692319,0.2102383094477982,0.8792504006846124,0.8791676540664981
diabetes,HRSN + SVI + Covariates,26,State-Blocked (LOSO),59781,347,0.3352402505214437,0.28612701569042537,0.4082317712231448,0.8793302959758151
diabetes,HRSN + SVI + Covariates,27,State-Blocked (LOSO),57968,2160,0.27058078099008936,0.21229425341425978,0.8851177523061469,0.8783049299435423
diabetes,HRSN + SVI + Covariates,28,State-Blocked (LOSO),59531,597,0.38973700048697457,0.3070557188874135,0.8345791435380134,0.8794144117938828
diabetes,HRSN + SVI + Covariates,29,State-Blocked (LOSO),54903,5225,0.36528348494659035,0.2816120880552087,0.8229739586498988,0.8811077839506699
diabetes,HRSN + SVI + Covariates,30,State-Blocked (LOSO),57490,2638,0.315864710928856,0.2298764179434533,0.8986330335975271,0.8781755701176107
diabetes,HRSN + SVI + Covariates,31,State-Blocked (LOSO),59900,228,0.3539285413707267,0.2272899648286193,0.7486404999808491,0.8793202446181562
diabetes,HRSN + SVI + Covariates,32,State-Blocked (LOSO),56979,3149,0.3794172911039799,0.30326113209462263,0.8773040274202233,0.877676585435814
diabetes,HRSN + SVI + Covariates,33,State-Blocked (LOSO),58938,1190,0.32322683311844413,0.24291534691164157,0.8652702603792957,0.8791861876048447
diabetes,HRSN + SVI + Covariates,34,State-Blocked (LOSO),59882,246,0.34061585301019354,0.2781472542945758,0.7061410723271838,0.8794064771350956
diabetes,HRSN + SVI + Covariates,35,State-Blocked (LOSO),58827,1301,0.3413399588442624,0.2556421701991761,0.9079100736868552,0.8771912544097937
diabetes,HRSN + SVI + Covariates,36,State-Blocked (LOSO),59424,704,0.5091613965869012,0.4266037891140819,0.1337712529237861,0.8802540509445649
